"1" "2" "10" "100" "500" "1000"
"1" 0.149611432401396 0.461620055243399 0.973203471812647 0.973203471812647 0.861625813470724 0.973203471812647
"2" 0.419526894620265 0.524381759304117 0.721059090254896 0.861625813470724 0.973203471812647 0.973203471812647
"3" 0.24975629800138 0.359335170539676 0.767876801935043 0.973203471812647 0.973203471812647 0.973203471812647
"4" 0.773465087703993 0.362127590159038 0.780771617202925 0.850297006232066 0.973203471812647 0.973203471812647
"5" 0.153471475878178 0.64165490293478 0.820998476789846 0.850297006232066 0.973203471812647 0.973203471812647
"6" 0.5050910139751 0.707260775100056 0.698883419629454 0.861625813470724 0.861625813470724 0.973203471812647
"7" 0.593905312693326 0.721375146685211 0.934989423602734 0.672471828352078 0.973203471812647 0.973203471812647
"8" 0.796082979398358 0.424439323834495 0.65418130356386 0.973203471812647 0.973203471812647 0.973203471812647
"9" 0.46729009805405 0.390423441518334 0.742335272628873 0.861625813470724 0.850297006232066 0.973203471812647
"10" 0.640663851544855 0.285928209659213 0.858433024519761 0.861625813470724 0.973203471812647 0.973203471812647
"11" 0.490786320057684 0.424695625033805 0.767876801935043 0.973203471812647 0.973203471812647 0.973203471812647
"12" 0.549616582578685 0.53802095705651 0.970453285840249 0.861625813470724 0.973203471812647 0.973203471812647
"13" 0.233420550997361 0.359881090190094 0.861625813470724 0.973203471812647 0.973203471812647 0.973203471812647
"14" 0.686476817614317 0.850297006232066 0.917447400657352 0.673972140835387 0.973203471812647 0.973203471812647
"15" 0.374057539942076 0.559600079529977 0.706555916625774 0.973203471812647 0.861625813470724 0.973203471812647
"16" 0.454545842026635 0.654935472761046 0.673972140835387 0.973203471812647 0.861625813470724 0.973203471812647
"17" 0.713521504998761 0.347242574016279 0.843672169949925 0.850297006232066 0.973203471812647 0.973203471812647
"18" 0.481899921291161 0.40775715573257 0.980969921417391 0.850297006232066 0.973203471812647 0.973203471812647
"19" 0.721182810119376 0.58434888821031 0.666782989523915 0.952750123951911 0.973203471812647 0.973203471812647
"20" 0.944732374396 0.604032447658631 0.788016748040679 0.973203471812647 0.973203471812647 0.973203471812647
"21" 0.371300726875255 0.345697338982596 0.658678414799116 0.973203471812647 0.850297006232066 0.973203471812647
"22" 0.353125529916408 0.583125786533134 0.718043213048066 0.973203471812647 0.850297006232066 0.973203471812647
"23" 0.381980040578699 0.639122291575272 0.973203471812647 0.820998476789846 0.973203471812647 0.973203471812647
"24" 0.474007207335783 0.858655126102943 0.535782531207786 0.752470308536495 0.861625813470724 0.973203471812647
"25" 0.242933326058189 0.498086275881591 0.675985333594841 0.928371652901966 0.973203471812647 0.973203471812647
"26" 0.519331115110795 0.722670252273734 0.850297006232066 0.676967523417263 0.973203471812647 0.850297006232066
"27" 0.0946573120318154 0.773714557142068 0.622708595116787 0.973203471812647 0.973203471812647 0.973203471812647
"28" 0.378681577116264 0.589365205195439 0.73880237826881 0.861625813470724 0.973203471812647 0.973203471812647
"29" 0.417248660061718 0.609275512039726 0.928371652901966 0.973203471812647 0.973203471812647 0.973203471812647
"30" 0.523489628446574 0.661533185467513 0.973203471812647 0.673972140835387 0.973203471812647 0.973203471812647
"31" 0.671476489381695 0.373659176326267 0.641200109640914 0.861625813470724 0.973203471812647 0.973203471812647
"32" 0.390887358618475 0.634473801794586 0.622708595116787 0.752470308536495 0.973203471812647 0.973203471812647
"33" 0.19793088433937 0.53129152180308 0.681447537043142 0.973203471812647 0.861625813470724 0.973203471812647
"34" 0.570407631013875 0.637574787097212 0.980929520718104 0.767876801935043 0.973203471812647 0.973203471812647
"35" 0.374276596520551 0.756170558009556 0.744984186335377 0.973203471812647 0.973203471812647 0.973203471812647
"36" 0.656172420776256 0.635060436973257 0.634537366170611 0.973203471812647 0.973203471812647 0.973203471812647
"37" 0.522620723688985 0.458742046835761 0.704466845418175 0.973203471812647 0.861625813470724 0.973203471812647
"38" 0.507137873334549 0.628538582819823 0.973203471812647 0.850297006232066 0.973203471812647 0.973203471812647
"39" 0.511730342890155 0.61745311014316 0.858124622175318 0.858124622175318 0.973203471812647 0.973203471812647
"40" 0.848992766143272 0.705226878800934 0.673972140835387 0.973203471812647 0.973203471812647 0.973203471812647
"41" 0.593980238664793 0.594089362364611 0.952799778770105 0.850297006232066 0.973203471812647 0.973203471812647
"42" 0.766256264252676 0.294690275861799 0.673972140835387 0.767876801935043 0.861625813470724 0.973203471812647
"43" 0.573663832952184 0.514761950070289 0.633837719580142 0.861625813470724 0.973203471812647 0.973203471812647
"44" 0.494967275192733 0.175159700548438 0.820998476789846 0.973203471812647 0.973203471812647 0.973203471812647
"45" 0.734669591519332 0.644509012046183 0.629250483909822 0.672471828352078 0.973203471812647 0.973203471812647
"46" 0.655399715674456 0.488293431334071 0.642201725246644 0.973203471812647 0.973203471812647 0.973203471812647
"47" 0.282812655409086 0.667700357075738 0.710869467981102 0.973203471812647 0.973203471812647 0.861625813470724
"48" 0.738523971730227 0.463600786859721 0.973203471812647 0.973203471812647 0.850297006232066 0.973203471812647
"49" 0.557198626682561 0.409615469764484 0.603423271024176 0.973203471812647 0.973203471812647 0.973203471812647
"50" 0.881749242880279 0.403052846634864 0.78446818580366 0.973203471812647 0.861625813470724 0.861625813470724
