"1" "2" "10" "100" "500" "1000"
"1" 0.658407989134297 0.263507115129606 0.557482444341522 0.626717782153712 0.662872640034945 0.575616918924964
"2" 0.329087935805863 0.26540743798149 0.51911894634226 0.67500533465706 0.863047018520481 0.607387907899374
"3" 0.398108387891203 0.28961575402231 0.575495284373936 0.615796431876754 0.895616214926778 0.617789141941015
"4" 0.354632275971507 0.0931815013604779 0.528091082650021 0.861948689800401 0.541081392413244 0.575616918924964
"5" 0.364328703033424 0.282084706860233 0.638975780029934 0.508503245873004 0.594930088737014 0.932660442972837
"6" 0.40788187592946 0.359013509254858 0.710048899137424 0.585396381259572 0.860650023077162 0.57546367600652
"7" 0.108756800031215 0.268026732135074 0.438295606478484 0.578555010893467 0.585133983275088 0.59733696494928
"8" 0.332515587049304 0.270422917743389 0.604507795549779 0.554660098388643 0.879914545211897 0.585133983275088
"9" 0.423284221170738 0.239729689140997 0.514224314820501 0.498264209437749 0.846683610580539 0.595003468342486
"10" 0.327894992584364 0.357386290001569 0.404933636257381 0.846683610580539 0.566257527316954 0.879914545211897
"11" 0.238160342531174 0.277944232446597 0.831897084502957 0.664428005738032 0.582939627012488 0.617789141941015
"12" 0.405938396780998 0.386173161625039 0.517554545349169 0.546007377419266 0.846507161294078 0.615796431876754
"13" 0.308437035212203 0.248874973195876 0.726631486005012 0.673868212660113 0.55764214471888 0.575616918924964
"14" 0.221435668237887 0.369263727702481 0.413733746671288 0.582788503054337 0.5664528470711 0.585133983275088
"15" 0.285121713677569 0.150821738159026 0.465852249300145 0.651082911148836 0.695706602304616 0.605224606237772
"16" 0.344862380372871 0.164987863741394 0.84977770465757 0.554940756395079 0.585133983275088 0.585133983275088
"17" 0.498448642453055 0.209248609036829 0.743642834294024 0.530795231792791 0.674017357454623 0.651082911148836
"18" 0.413408634583552 0.282372197049909 0.597075668005013 0.595003468342486 0.605188783983026 0.879914545211897
"19" 0.214945164792205 0.305237953659305 0.588012227800749 0.545826374190383 0.537672664673615 0.575616918924964
"20" 0.223922616024212 0.330820212086987 0.64963539198285 0.934619274508334 0.585133983275088 0.699009248244619
"21" 0.207596152340144 0.363173108100044 0.43578468497333 0.641596963458753 0.846683610580539 0.617789141941015
"22" 0.535392527103281 0.335959270053941 0.549019532005834 0.585133983275088 0.5664528470711 0.585133983275088
"23" 0.199591532490257 0.170242817853219 0.739586557111593 0.628539598033131 0.60753012136619 0.879914545211897
"24" 0.311034729966394 0.413211691203756 0.521718443871733 0.543755729896235 0.58763718509106 0.57546367600652
"25" 0.603037713058809 0.332082842383604 0.618690057933979 0.699413041291721 0.575616918924964 0.595003468342486
"26" 0.474716509655989 0.272363007394002 0.313943659259008 0.549184995683449 0.552064036101368 0.5664528470711
"27" 0.349023700699197 0.497179774510139 0.737050787558827 0.605224606237772 0.712913832407576 0.740448346375925
"28" 0.372065893168043 0.29627464041063 0.524650217194133 0.5664528470711 0.69949573072056 0.5664528470711
"29" 0.222427631714397 0.255977957280852 0.397996650516316 0.607387907899374 0.585396381259572 0.605224606237772
"30" 0.339862374096864 0.198792136017687 0.515137790554045 0.635631180309515 0.58763718509106 0.879914545211897
"31" 0.392523738046827 0.463517207430826 0.545989703478166 0.585133983275088 0.86198656951975 0.700291187134861
"32" 0.194916284448971 0.146205593273417 0.65711442973761 0.57546367600652 0.59733696494928 0.575616918924964
"33" 0.519037496753707 0.191528427547307 0.44287674919886 0.714659349252488 0.628539598033131 0.595003468342486
"34" 0.401955172033162 0.303141697540624 0.337664289745344 0.660565989196504 0.879914545211897 0.575616918924964
"35" 0.388843028717705 0.351066421240385 0.489962155861736 0.801756003699814 0.595003468342486 0.59733696494928
"36" 0.409634551313364 0.294129800695972 0.426063425910621 0.587417300575016 0.59733696494928 0.595003468342486
"37" 0.348082252255024 0.287938633870932 0.692228607385295 0.639638009407985 0.566803979694538 0.595003468342486
"38" 0.354781383113582 0.346701722949694 0.611082334145794 0.564312868320543 0.585021425293696 0.595003468342486
"39" 0.288070971118144 0.614931082123592 0.596990045117272 0.651082911148836 0.582788503054337 0.573059983626056
"40" 0.284521413711106 0.292198547710488 0.546115118077936 0.58763718509106 0.649603410971577 0.932660442972837
"41" 0.350381625825651 0.311520669897455 0.481731522223807 0.771669810000957 0.669722421014822 0.544288850343729
"42" 0.317019496339889 0.361821025569272 0.605489365296997 0.610799024867972 0.847734090288454 0.710930116862115
"43" 0.285121713677569 0.228439151478323 0.515839795373558 0.558039362902123 0.883473219126541 0.595003468342486
"44" 0.345307344323144 0.295070877521302 0.370870868711371 0.639736384794522 0.879081313512591 0.605224606237772
"45" 0.250446897694778 0.276945311393324 0.580658306827528 0.595003468342486 0.595003468342486 0.605224606237772
"46" 0.424259277070354 0.265586047280887 0.650612985929062 0.544288850343729 0.895616214926778 0.58763718509106
"47" 0.23381592842561 0.333052581890557 0.497328096165694 0.86198656951975 0.879914545211897 0.649603410971577
"48" 0.480738599245623 0.419228524170015 0.449531737478576 0.649603410971577 0.845222283295685 0.685162462804504
"49" 0.365259154349353 0.429486867704597 0.279039616130183 0.573059983626056 0.879914545211897 0.686512784300428
"50" 0.327425966152774 0.250275689121409 0.503661453269474 0.7136758685799 0.861948689800401 0.626717782153712
