"scenario","run","method","ARI","NMI","seconds"
"standard",29,"longTAPIO-first",0.627668288127216,0.703671680577624,2.15399999999499
"standard",29,"longTAPIO-screened",1,1,2.32600000000093
"standard",29,"clusterMLD",1,1,1.74499999999534
"standard",29,"kml3d",1,1,0.295000000012806
"standard",30,"longTAPIO-random_weighted",1,1,2.25999999999476
"standard",30,"longTAPIO-random_weighted_95",0.973466666666667,0.964639864364545,2.14299999999639
"standard",30,"longTAPIO-first",0.731966895566069,0.763252166777127,2.14500000000407
"standard",30,"longTAPIO-screened",1,1,2.25999999999476
"standard",30,"clusterMLD",1,1,1.72599999999511
"standard",30,"kml3d",1,1,0.303999999989173
"irregular",1,"longTAPIO-random_weighted",0.973199601143244,0.96449558524095,2.47299999999814
"irregular",1,"longTAPIO-random_weighted_95",0.947240331472934,0.9406675748681,2.60299999998824
"irregular",1,"longTAPIO-first",0.478486453615193,0.564727122500462,2.66999999999825
"irregular",1,"longTAPIO-screened",0.973199601143244,0.96449558524095,2.47299999999814
"irregular",1,"clusterMLD",0.960343548234616,0.951818404545925,1.95699999999488
"irregular",1,"kml3d",0.986598879940902,0.982247792620475,0.455999999991036
"irregular",2,"longTAPIO-random_weighted",0.935807541467887,0.939569164298292,2.78899999998976
"irregular",2,"longTAPIO-random_weighted_95",0.922433801929343,0.921816956918767,2.55199999999604
"irregular",2,"longTAPIO-first",0.492590735301531,0.537310178039537,2.68700000000536
"irregular",2,"longTAPIO-screened",0.935807541467887,0.939569164298292,2.78899999998976
"irregular",2,"clusterMLD",0.960343548234616,0.951818404545925,1.96200000001409
"irregular",2,"kml3d",0.897513143608789,0.883372017810725,0.5
"irregular",3,"longTAPIO-random_weighted",1,1,2.87799999999697
"irregular",3,"longTAPIO-random_weighted_95",1,1,3.02000000000407
"irregular",3,"longTAPIO-first",0.446605238495396,0.552670007572651,2.82300000000396
"irregular",3,"longTAPIO-screened",1,1,2.87799999999697
"irregular",3,"clusterMLD",0.973336788403479,0.96449558524095,1.9490000000078
"irregular",3,"kml3d",0.959813205485525,0.951532563492217,0.504000000000815
"irregular",4,"longTAPIO-random_weighted",0.860496346315072,0.840216021187751,2.47100000000501
"irregular",4,"longTAPIO-random_weighted_95",0.884151506567735,0.874300033235948,2.54899999999907
"irregular",4,"longTAPIO-first",0.648429717894262,0.651216551223152,2.6710000000021
"irregular",4,"longTAPIO-screened",0.860496346315072,0.840216021187751,2.47100000000501
"irregular",4,"clusterMLD",0.96006736952087,0.94688765698502,2.00999999999476
"irregular",4,"kml3d",0.911187327672114,0.904868041631626,0.478999999992084
"irregular",5,"longTAPIO-random_weighted",0.91132117831468,0.913474564765068,2.85199999999895
"irregular",5,"longTAPIO-random_weighted_95",0.897397628286885,0.900651632508092,2.73500000000058
"irregular",5,"longTAPIO-first",0.624980108575016,0.630259506268626,2.78100000000268
"irregular",5,"longTAPIO-screened",0.91132117831468,0.913474564765068,2.85199999999895
"irregular",5,"clusterMLD",0.973336788403479,0.96449558524095,1.95499999998719
"irregular",5,"kml3d",0.94694791363462,0.934064724728044,0.486000000004424
"irregular",6,"longTAPIO-random_weighted",0.922348590424266,0.913645723169398,2.7609999999986
"irregular",6,"longTAPIO-random_weighted_95",0.898816989254602,0.905671700459848,2.54899999999907
"irregular",6,"longTAPIO-first",0.690646270077808,0.711908443010801,2.68099999999686
"irregular",6,"longTAPIO-screened",0.922348590424266,0.913645723169398,2.7609999999986
"irregular",6,"clusterMLD",0.960343548234616,0.951815517423222,1.95299999999406
"irregular",6,"kml3d",0.878297055753675,0.88488414335539,0.486000000004424
"irregular",7,"longTAPIO-random_weighted",0.920984928012358,0.903638342894853,2.81100000000151
"irregular",7,"longTAPIO-random_weighted_95",0.934916336156692,0.928273348104081,3.00900000000547
"irregular",7,"longTAPIO-first",0.61439414939422,0.64557946422567,2.8469999999943
"irregular",7,"longTAPIO-screened",0.920984928012358,0.903638342894853,2.81100000000151
"irregular",7,"clusterMLD",0.933283463844054,0.911312517348518,1.94700000000012
"irregular",7,"kml3d",0.921093135224508,0.903848925970193,0.494999999995343
"irregular",8,"longTAPIO-random_weighted",0.933982773740491,0.922987507050373,2.69700000000012
"irregular",8,"longTAPIO-random_weighted_95",0.947211335585178,0.929282673605801,2.55400000000373
"irregular",8,"longTAPIO-first",0.445023145532418,0.508088898218655,2.77699999998731
"irregular",8,"longTAPIO-screened",0.933982773740491,0.922987507050373,2.69700000000012
"irregular",8,"clusterMLD",0.986598879940902,0.982247792620475,1.95500000000175
"irregular",8,"kml3d",0.947225837511883,0.934063310043697,0.486999999993714
"irregular",9,"longTAPIO-random_weighted",0.933563245432299,0.916246039856915,2.81600000000617
"irregular",9,"longTAPIO-random_weighted_95",0.894581995403498,0.877466459493794,2.58400000000256
"irregular",9,"longTAPIO-first",0.452550867684418,0.473750308103376,2.70300000000861
"irregular",9,"longTAPIO-screened",0.933563245432299,0.916246039856915,2.81600000000617
"irregular",9,"clusterMLD",0.986598879940902,0.982247792620475,1.95300000000861
"irregular",9,"kml3d",0.960343548234616,0.951815517423222,0.490999999994528
"irregular",10,"longTAPIO-random_weighted",0.986598879940902,0.982247792620475,2.7549999999901
"irregular",10,"longTAPIO-random_weighted_95",0.986598879940902,0.982247792620475,2.55100000000675
"irregular",10,"longTAPIO-first",0.503545722839126,0.531178691362246,2.67300000000978
"irregular",10,"longTAPIO-screened",0.986598879940902,0.982247792620475,2.7549999999901
"irregular",10,"clusterMLD",0.922045913912095,0.910814177651462,1.94999999999709
"irregular",10,"kml3d",0.986598879940902,0.982247792620475,0.489000000001397
"irregular",11,"longTAPIO-random_weighted",0.973066095899961,0.964424860363499,2.47600000000966
"irregular",11,"longTAPIO-random_weighted_95",0.973066095899961,0.964424860363499,2.54699999999139
"irregular",11,"longTAPIO-first",0.602206322855754,0.636128734313902,2.67799999999988
"irregular",11,"longTAPIO-screened",0.973066095899961,0.964424860363499,2.47600000000966
"irregular",11,"clusterMLD",0.986598879940902,0.982247792620475,1.90699999999197
"irregular",11,"kml3d",0.973333124730886,0.964567724802747,0.524999999994179
"irregular",12,"longTAPIO-random_weighted",0.986598879940902,0.982247792620475,2.80599999999686
"irregular",12,"longTAPIO-random_weighted_95",0.986598879940902,0.982247792620475,2.55500000000757
"irregular",12,"longTAPIO-first",0.50734329112572,0.55659457424031,2.6710000000021
"irregular",12,"longTAPIO-screened",0.986598879940902,0.982247792620475,2.80599999999686
"irregular",12,"clusterMLD",0.946823534531351,0.933926107674642,1.93799999999464
"irregular",12,"kml3d",0.948016326530612,0.939426952729396,0.487999999997555
"irregular",13,"longTAPIO-random_weighted",0.907389604998645,0.887272277922115,2.6820000000007
"irregular",13,"longTAPIO-random_weighted_95",0.946545574479515,0.928992585166246,2.55000000000291
"irregular",13,"longTAPIO-first",0.618245863300053,0.653633311750123,2.68999999998778
"irregular",13,"longTAPIO-screened",0.907389604998645,0.887272277922115,2.6820000000007
"irregular",13,"clusterMLD",0.843602088726064,0.828458719270863,1.93700000000536
"irregular",13,"kml3d",0.933815682889853,0.916458268910469,0.493999999991502
"irregular",14,"longTAPIO-random_weighted",0.897397628286885,0.900651632508092,2.80299999999988
"irregular",14,"longTAPIO-random_weighted_95",0.97347395681731,0.969424860363499,2.54200000000128
"irregular",14,"longTAPIO-first",0.748143115513816,0.732756760326617,2.68499999999767
"irregular",14,"longTAPIO-screened",0.897397628286885,0.900651632508092,2.80299999999988
"irregular",14,"clusterMLD",0.935807541467887,0.939569164298292,1.91799999999057
"irregular",14,"kml3d",0.973333124730886,0.964567724802747,0.531999999991967
"irregular",15,"longTAPIO-random_weighted",0.856290604422318,0.840551056395076,2.81900000000314
"irregular",15,"longTAPIO-random_weighted_95",0.909091032691824,0.895965655351671,2.56600000000617
"irregular",15,"longTAPIO-first",0.630077069808318,0.640178117674273,2.67799999999988
"irregular",15,"longTAPIO-screened",0.856290604422318,0.840551056395076,2.81900000000314
"irregular",15,"clusterMLD",0.947635388965987,0.940888472233209,1.95799999999872
"irregular",15,"kml3d",0.934077318497164,0.911674745349871,0.494000000006054
"irregular",16,"longTAPIO-random_weighted",0.960630467282476,0.958419782247625,2.80100000000675
"irregular",16,"longTAPIO-random_weighted_95",0.960630467282476,0.958419782247625,2.56100000000151
"irregular",16,"longTAPIO-first",0.567642286431207,0.598513391447436,2.66999999999825
"irregular",16,"longTAPIO-screened",0.960630467282476,0.958419782247625,2.80100000000675
"irregular",16,"clusterMLD",0.845683313766055,0.834817366369814,1.94700000000012
"irregular",16,"kml3d",0.877307383695653,0.882283471880244,0.493000000002212
"irregular",17,"longTAPIO-random_weighted",0.986598879940902,0.982247792620475,2.46800000000803
"irregular",17,"longTAPIO-random_weighted_95",0.986598879940902,0.982247792620475,2.53800000000047
"irregular",17,"longTAPIO-first",0.507015318285336,0.590890996258625,2.69200000001001
"irregular",17,"longTAPIO-screened",0.986598879940902,0.982247792620475,2.46800000000803
"irregular",17,"clusterMLD",0.986598879940902,0.982247792620475,1.96400000000722
"irregular",17,"kml3d",0.973333124730886,0.964567724802747,0.504000000000815
"irregular",18,"longTAPIO-random_weighted",0.986598879940902,0.982247792620475,2.69499999999243
"irregular",18,"longTAPIO-random_weighted_95",0.986598879940902,0.982247792620475,2.55000000000291
