"eta","sigma","run","Original_Train_ARI","Original_Train_NMI","Inductive_Train_ARI","Inductive_Train_NMI","Between_Methods_ARI","Between_Methods_NMI","Delta_Train_ARI","Delta_Train_NMI","Inductive_Test_ARI","Inductive_Test_NMI","Inductive_Test_Margin","Test_Minus_Train_ARI","Test_Minus_Train_NMI","Time_Original","Time_Inductive_Fit","Time_Inductive_Predict"
10,7,18,0.425887377813285,0.482512290259405,0.425887377813285,0.482512290259405,1,1,0,0,0.501686622891721,0.559537574221776,0.0905182993716687,0.0757992450784367,0.0770252839623713,0.538999999999987,1.55899999999997,3.37099999999987
10,7,19,0.429244815303531,0.425410125125926,0.429244815303531,0.425410125125926,1,1,0,0,0.376467484716858,0.431229772373206,0.0951704745007547,-0.0527773305866723,0.00581964724727996,0.58400000000006,1.58600000000001,3.15899999999988
10,7,20,0.505330544723216,0.532473946008387,0.505330544723216,0.532473946008387,1,1,0,0,0.488502048915226,0.583474263684262,0.0947562730493652,-0.0168284958079905,0.0510003176758745,0.567999999999984,1.58999999999992,3.28600000000006
15,3,1,0.785090548570801,0.767061824781722,0.785090548570801,0.767061824781722,1,1,0,0,0.718306587728852,0.767997597213415,0.132515104617605,-0.0667839608419494,0.000935772431692961,0.552999999999884,1.59300000000007,3.42700000000013
15,3,2,0.718864640051114,0.719499502908402,0.718864640051114,0.719499502908402,1,1,0,0,0.855260355886437,0.858596472065665,0.122438996812244,0.136395715835323,0.139096969157264,0.595000000000027,1.66100000000006,3.45799999999986
15,3,3,0.7312869812303,0.730375853308498,0.7312869812303,0.730375853308498,1,1,0,0,0.685577544948907,0.70453344893086,0.13966448852457,-0.0457094362813935,-0.0258424043776384,0.571999999999889,1.64300000000003,3.279
15,3,4,0.570388955878377,0.569515215963234,0.570388955878377,0.569515215963234,1,1,0,0,0.628393650793651,0.719548170708128,0.103746386459989,0.0580046949152734,0.150032954744894,0.566000000000031,1.63999999999987,3.27299999999991
15,3,5,0.712934313620234,0.740343207149606,0.712934313620234,0.740343207149606,1,1,0,0,0.793847322445879,0.783608964124724,0.154731245143745,0.0809130088256457,0.0432657569751185,0.562000000000126,1.59400000000005,3.40199999999982
15,3,6,0.700792837897681,0.69755412322524,0.700792837897681,0.69755412322524,1,1,0,0,0.765771872817585,0.800805744960376,0.121433177276656,0.064979034919904,0.103251621735136,0.562999999999874,1.596,3.26400000000012
15,3,7,0.65925265234436,0.67154517094958,0.65925265234436,0.67154517094958,1,1,0,0,0.790783414944489,0.84163598064493,0.113355138687795,0.131530762600129,0.17009080969535,0.548999999999978,1.58799999999997,3.23300000000017
15,3,8,0.509869357939615,0.552050246218287,0.509869357939615,0.552050246218287,1,1,0,0,0.822451186513108,0.803977267797688,0.117946554273231,0.312581828573493,0.2519270215794,0.651999999999816,1.59199999999987,3.24599999999987
15,3,9,0.656902086105418,0.661263626329859,0.656902086105418,0.661263626329859,1,1,0,0,0.909618984063149,0.910786516818492,0.117566381740196,0.25271689795773,0.249522890488633,0.558999999999969,1.5920000000001,3.23800000000006
15,3,10,0.61096943494329,0.623300989521577,0.61096943494329,0.623300989521577,1,1,0,0,0.79500994486266,0.788897971988102,0.11599903171525,0.18404050991937,0.165596982466525,0.546000000000049,1.58699999999999,3.32100000000014
15,3,11,0.586840628068685,0.612021262257262,0.586840628068685,0.612021262257262,1,1,0,0,0.948265635074146,0.952308535427047,0.119039715498166,0.361425007005461,0.340287273169785,0.562000000000126,1.5920000000001,3.22800000000007
15,3,12,0.786912036809369,0.77778223217737,0.786912036809369,0.77778223217737,1,1,0,0,0.765908347166433,0.78338021489487,0.137386023067886,-0.0210036896429365,0.00559798271750001,0.558999999999969,1.59099999999989,3.23099999999999
15,3,13,0.530684759715099,0.554686888889248,0.530684759715099,0.554686888889248,1,1,0,0,0.676930772133349,0.726015014229863,0.120146351323797,0.14624601241825,0.171328125340615,0.54099999999994,1.64400000000001,3.15499999999997
15,3,14,0.613989817389096,0.663956426462947,0.613989817389096,0.663956426462947,1,1,0,0,0.832114419788833,0.812731463343878,0.160319816835336,0.218124602399737,0.148775036880931,0.549999999999955,1.54599999999982,3.16300000000001
15,3,15,0.479484069044822,0.54118823872156,0.479484069044822,0.54118823872156,1,1,0,0,0.662490881323376,0.708803571373525,0.137438675856307,0.183006812278554,0.167615332651965,0.551000000000158,1.54300000000012,3.16100000000006
15,3,16,0.79552983143392,0.781687411065667,0.79552983143392,0.781687411065667,1,1,0,0,0.705200097343254,0.76566688229967,0.138199775747508,-0.0903297340906655,-0.0160205287659967,0.539999999999964,1.5440000000001,3.15900000000011
15,3,17,0.69032801565559,0.662309940278119,0.69032801565559,0.662309940278119,1,1,0,0,0.916262639890803,0.925911329343569,0.119149276960784,0.225934624235214,0.26360138906545,0.550999999999931,1.54900000000021,3.17599999999993
15,3,18,0.628501381594996,0.639680439167091,0.628501381594996,0.639680439167091,1,1,0,0,0.665797225921476,0.740077671747469,0.132236776706075,0.0372958443264804,0.100397232580378,0.561999999999898,1.55200000000013,3.16000000000008
15,3,19,0.528423672202178,0.551830156904273,0.528423672202178,0.551830156904273,1,1,0,0,0.752946513285688,0.780597892537906,0.140271924603175,0.224522841083511,0.228767735633633,0.542999999999893,1.55399999999986,3.1690000000001
15,3,20,0.421166561376424,0.478713328312199,0.421166561376424,0.478713328312199,1,1,0,0,0.568669985246473,0.672086739266807,0.118771921709257,0.147503423870049,0.193373410954608,0.550000000000182,1.548,3.173
15,5,1,0.471989148776904,0.524088609887091,0.471989148776904,0.524088609887091,1,1,0,0,0.353876017272878,0.450471015013728,0.103484302422723,-0.118113131504025,-0.0736175948733631,0.549999999999955,1.54700000000003,3.16200000000003
15,5,2,0.644410424884188,0.653294957564507,0.644410424884188,0.653294957564507,1,1,0,0,0.740226243636572,0.763086382348177,0.116446838942308,0.0958158187523838,0.10979142478367,0.541999999999916,1.54700000000003,3.15199999999982
15,5,3,0.432905532050518,0.490770298118143,0.432905532050518,0.490770298118143,1,1,0,0,0.447017147809787,0.511211831501309,0.105243966397475,0.0141116157592684,0.0204415333831656,0.550999999999931,1.55399999999986,3.27199999999993
15,5,4,0.454192942838513,0.501864854640923,0.454192942838513,0.501864854640923,1,1,0,0,0.522792874920171,0.539053147482022,0.0996200136561901,0.0685999320816573,0.0371882928410986,0.548999999999978,1.54999999999995,3.1690000000001
15,5,5,0.372333009321616,0.392049958929506,0.372333009321616,0.392049958929506,1,1,0,0,0.448330480545691,0.520559837548854,0.0782507211042925,0.0759974712240751,0.128509878619349,0.542000000000144,1.55799999999999,3.15999999999985
15,5,6,0.41647322014508,0.447628470776585,0.41647322014508,0.447628470776585,1,1,0,0,0.552174939252487,0.563591888297009,0.0909739258210072,0.135701719107407,0.115963417520424,0.643000000000029,1.55500000000006,3.16600000000017
15,5,7,0.427004389842694,0.443473820082664,0.427004389842694,0.443473820082664,1,1,0,0,0.588964469810102,0.603705581517146,0.101575779054917,0.161960079967409,0.160231761434482,0.55399999999986,1.55600000000004,3.1690000000001
15,5,8,0.576192318835789,0.563036148167214,0.576192318835789,0.563036148167214,1,1,0,0,0.424454510041057,0.468952989856952,0.123044282407407,-0.151737808794732,-0.0940831583102613,0.54300000000012,1.55699999999979,3.24699999999984
15,5,9,0.42289071839292,0.505434488229853,0.42289071839292,0.505434488229853,1,1,0,0,0.584604208441762,0.654965651870144,0.124861874699375,0.161713490048842,0.149531163640291,0.551999999999907,1.56000000000017,3.1869999999999
15,5,10,0.644005446571441,0.648733374491313,0.644005446571441,0.648733374491313,1,1,0,0,0.560042064643971,0.618206365040555,0.117691833385984,-0.0839633819274691,-0.0305270094507576,0.553000000000111,1.55700000000002,3.16400000000021
15,5,11,0.418222298329213,0.443398820064242,0.418222298329213,0.443398820064242,1,1,0,0,0.460829192281492,0.49251381873561,0.117644734043617,0.042606893952279,0.0491149986713685,0.54300000000012,1.64800000000014,3.18299999999999
15,5,12,0.578821014298822,0.569728466511058,0.578821014298822,0.569728466511058,1,1,0,0,0.57979551180344,0.637314665968159,0.101270827024504,0.000974497504618199,0.0675861994571004,0.55399999999986,1.56200000000013,3.17699999999991
15,5,13,0.408215841432927,0.465900521742491,0.408215841432927,0.465900521742491,1,1,0,0,0.681520752976477,0.656989835900793,0.0920825893550894,0.27330491154355,0.191089314158302,0.557999999999993,1.56200000000013,3.18100000000004
15,5,14,0.435972433581483,0.493262613816675,0.435972433581483,0.493262613816675,1,1,0,0,0.539370515011803,0.646164361486931,0.102827063325957,0.10339808143032,0.152901747670256,0.545000000000073,1.5659999999998,3.16200000000003
15,5,15,0.465635496984832,0.477122918005411,0.465635496984832,0.477122918005411,1,1,0,0,0.410493605832437,0.509865467721918,0.0972946802063185,-0.0551418911523955,0.0327425497165073,0.553000000000111,1.56500000000005,3.16399999999999
15,5,16,0.37702982265132,0.422336951986442,0.37702982265132,0.422336951986442,1,1,0,0,0.397296397757239,0.49856028614472,0.0732127667422554,0.0202665751059193,0.0762233341582785,0.550999999999931,1.56399999999985,3.15000000000009
15,5,17,0.480108769565794,0.524625044498059,0.480108769565794,0.524625044498059,1,1,0,0,0.546795336469343,0.590989665318019,0.101181020781119,0.0666865669035489,0.0663646208199593,0.544000000000096,1.56200000000013,3.17400000000021
15,5,18,0.459423380309186,0.508791468297347,0.459423380309186,0.508791468297347,1,1,0,0,0.48960603827236,0.580411607045721,0.0986693609385783,0.0301826579631735,0.0716201387483738,0.557999999999993,1.55799999999999,3.18299999999999
15,5,19,0.412484833805674,0.422888938779114,0.412484833805674,0.422888938779114,1,1,0,0,0.648605536242187,0.693810723292414,0.0902783786980941,0.236120702436513,0.270921784513299,0.550000000000182,1.55799999999999,3.17799999999988
15,5,20,0.409692685107004,0.45129975440179,0.409692685107004,0.45129975440179,1,1,0,0,0.591446779265677,0.640136828405405,0.108489621605247,0.181754094158673,0.188837074003615,0.544000000000096,1.55699999999979,3.1690000000001
15,7,1,0.254112617997669,0.314020563047262,0.254112617997669,0.314020563047262,1,1,0,0,0.142736479409285,0.233551607869588,0.068503523234891,-0.111376138588384,-0.0804689551776737,0.555000000000064,1.56899999999996,3.27299999999991
15,7,2,0.313367428401305,0.342739364471923,0.313367428401305,0.342739364471923,1,1,0,0,0.353382767239866,0.428912082662583,0.0768732446816446,0.0400153388385605,0.0861727181906599,0.55600000000004,1.56600000000003,3.16800000000012
15,7,3,0.196593268349737,0.245776504276086,0.196593268349737,0.245776504276086,1,1,0,0,0.213672939747303,0.306170411618717,0.0859718121599905,0.0170796713975662,0.0603939073426309,0.542000000000144,1.55999999999995,3.17099999999982
15,7,4,0.259399551152428,0.358568856166803,0.259399551152428,0.358568856166803,1,1,0,0,0.296045883658133,0.336500329991826,0.101965468447542,0.0366463325057051,-0.0220685261749767,0.650000000000091,1.56899999999996,3.17700000000013
15,7,5,0.27244728266903,0.316186956590104,0.27244728266903,0.316186956590104,1,1,0,0,0.404906610941856,0.478935035761437,0.107067952096213,0.132459328272826,0.162748079171333,0.553000000000111,1.56700000000001,3.16399999999999
15,7,6,0.362967949366438,0.381607169280169,0.362967949366438,0.381607169280169,1,1,0,0,0.280309401155139,0.365999208999527,0.103615423351985,-0.0826585482112987,-0.0156079602806418,0.543999999999869,1.56700000000001,3.24600000000009
15,7,7,0.150016359340621,0.201186423546619,0.150016359340621,0.201186423546619,1,1,0,0,0.326214312198739,0.34997369946127,0.0716275228374891,0.176197952858119,0.148787275914651,0.554999999999836,1.56499999999983,3.17100000000005
15,7,8,0.339464184887828,0.387458103055435,0.339464184887828,0.387458103055435,1,1,0,0,0.165829500750434,0.233853682079171,0.0817713984145847,-0.173634684137394,-0.153604420976265,0.556999999999789,1.56999999999994,3.16300000000001
15,7,9,0.438082335957566,0.445102497964051,0.438082335957566,0.445102497964051,1,1,0,0,0.359099829373396,0.455180982616974,0.0890185141941392,-0.0789825065841701,0.0100784846529229,0.543999999999869,1.65800000000013,3.16200000000003
15,7,10,0.455756754691674,0.481001648834041,0.455756754691674,0.481001648834041,1,1,0,0,0.293258182428878,0.367766348879671,0.0940367066498316,-0.162498572262796,-0.11323529995437,0.555000000000064,1.56700000000001,3.17000000000007
15,7,11,0.359217473855398,0.428942912818384,0.359217473855398,0.428942912818384,1,1,0,0,0.383039197322236,0.502207317213521,0.0969079027777778,0.0238217234668382,0.0732644043951369,0.554000000000087,1.56800000000021,3.16300000000001
15,7,12,0.247450049728708,0.300392268215928,0.247450049728708,0.300392268215928,1,1,0,0,0.466170850967662,0.530568153920656,0.0836655137252548,0.218720801238955,0.230175885704728,0.544000000000096,1.56999999999994,3.202
15,7,13,0.29362615976543,0.333786889667527,0.29362615976543,0.333786889667527,1,1,0,0,0.306631718060183,0.430557104202658,0.0767817151716934,0.0130055582947527,0.0967702145351308,0.55600000000004,1.58100000000013,3.18399999999997
15,7,14,0.478620685293784,0.489068571695844,0.478620685293784,0.489068571695844,1,1,0,0,0.435656611395748,0.52245142433256,0.11380722390233,-0.0429640738980364,0.0333828526367161,0.556999999999789,1.58400000000006,3.17399999999998
15,7,15,0.429737053394984,0.469891886072323,0.429737053394984,0.469891886072323,1,1,0,0,0.509431057048272,0.610568963007125,0.0829843403298351,0.0796940036532878,0.140677076934802,0.544000000000096,1.57600000000002,3.18000000000006
15,7,16,0.24172475116361,0.307817635065612,0.24172475116361,0.307817635065612,1,1,0,0,0.443551019914634,0.508498677197937,0.0878589897424306,0.201826268751024,0.200681042132325,0.552999999999884,1.57399999999984,3.17499999999995
15,7,17,0.331650447988095,0.376947806295408,0.331650447988095,0.376947806295408,1,1,0,0,0.309028543427661,0.376067443856202,0.0956806016727559,-0.0226219045604332,-0.000880362439205806,0.55399999999986,1.57799999999997,3.16699999999992
15,7,18,0.327506859552344,0.429363675836175,0.327506859552344,0.429363675836175,1,1,0,0,0.513179411014597,0.613059974024456,0.0966020191158901,0.185672551462253,0.183696298188281,0.548000000000002,1.57999999999993,3.17100000000005
15,7,19,0.425005703354122,0.484968933811134,0.425005703354122,0.484968933811134,1,1,0,0,0.514614407063073,0.627971304813262,0.0981475626343873,0.0896087037089508,0.143002371002128,0.550999999999931,1.58699999999999,3.26099999999997
15,7,20,0.233511379952268,0.320518245196034,0.233511379952268,0.320518245196034,1,1,0,0,0.332111321285617,0.352096106643962,0.102373674342898,0.0985999413333495,0.0315778614479283,0.555000000000064,1.57600000000002,3.16399999999999
