"longTAPIO_trajectories_PC1" "longTAPIO_trajectories_PCwr"
"1" 0.488355007223891 0.897325941439331
"2" 0.801285559009483 0.771463885305915
"3" 0.322465843627665 0.79071544753937
"4" 0.319932166962852 0.794010426663488
"5" 0.784263151319263 0.934348048195328
"6" 0.76632489019615 0.921114810767882
"7" 0.328948994544588 0.850108428902591
"8" 0.588705832526992 0.844309398488333
"9" 0.718344980994137 0.97347395681731
"10" 0.878196740487648 0.922987982749134
"11" 0.598558884801653 0.848547447160129
"12" 0.783063624961866 0.97347395681731
"13" 0.844323403653743 0.986598879940902
"14" 0.7491252063065 0.986598879940902
"15" 0.491283964993662 0.486359233600546
"16" 0.921266340813455 0.946823534531351
"17" 0.874671772020064 1
"18" 0.532076731505974 0.692239406706273
"19" 0.70129479733419 0.857682010366859
"20" 0.82492208364382 0.973333124730886
"21" 0.795762506095682 0.973333124730886
"22" 0.815952914258107 0.986598879940902
"23" 0.721146171859662 0.934618777893492
"24" 0.676223288875911 0.688530790431931
"25" 0.883340431934603 0.986598879940902
"26" 0.751218686955137 0.986598879940902
"27" 0.733271582343186 0.947489261454675
"28" 0.883706534775234 1
"29" 0.909552767509625 0.973333124730886
"30" 0.325657401248967 0.712641037590333
"31" 0.691472052288861 0.934131622571132
"32" 0.796089572758395 0.866124164258102
"33" 0.657877517615692 0.960354441775282
"34" 0.908162980956465 0.94762100056927
"35" 0.922433801929343 0.986598879940902
"36" 0.57920391990096 0.845429337302115
"37" 0.960338099219033 0.973333124730886
"38" 0.487387151377049 0.721651226920661
"39" 0.402712835774737 0.859210987297906
"40" 0.733083886802667 0.93359060920416
"41" 0.590725173110949 0.85813872097804
"42" 0.934375099866935 0.935737017041843
"43" 0.801324141208427 0.935249208455011
"44" 0.811521533233049 0.881893977153738
"45" 0.739042289401838 0.888482317888379
"46" 0.907905118194514 0.960078340434069
"47" 0.515555555555556 0.809592847077433
"48" 0.774283162743299 0.908974501006924
"49" 0.819858778349444 1
"50" 0.828844398663539 0.986598879940902
